"pedigree","parent1","parent2","yield","twt","prot","ht"
"MN11415/MN11404","MN11415","MN11404",81.15969163,62.932431532858,14.5603709218178,81.9789688051024
"MN11415/MN11468","MN11415","MN11468",77.447451225,64.082431532858,14.4103709218178,77.9789688051024
"MN11415/MN11494","MN11415","MN11494",78.73245752,62.582431532858,13.7103709218178,79.1289688051024
"MN11415/MN11495","MN11415","MN11495",82.21625236,63.282431532858,14.6103709218178,83.1289688051024
"MN11415/MN11159","MN11415","MN11159",87.18494336,62.582431532858,14.2103709218178,78.9789688051024
"MN11415/MN11264","MN11415","MN11264",78.675346125,62.082431532858,14.5103709218178,80.2789688051024
"MN11415/MN11506","MN11415","MN11506",82.616032095,62.832431532858,14.3103709218178,82.1289688051024
"MN11415/Albany","MN11415","Albany",86.24260541,62.832431532858,13.8103709218178,82.2789688051024
"MN11415/Briggs","MN11415","Briggs",75.277218375,62.682431532858,14.6103709218178,80.9789688051024
"MN11415/Vantage","MN11415","Vantage",75.84833228,63.932431532858,14.9103709218178,80.1289688051024
"MN11433/MN11484","MN11433","MN11484",71.07953115,61.482431532858,15.1103709218178,78.8289688051024
"MN11433/MN11490","MN11433","MN11490",70.93675267,62.432431532858,14.8103709218178,79.1289688051024
"MN11433/MN11497","MN11433","MN11497",75.19155129,62.232431532858,14.5603709218178,77.8289688051024
"MN11433/MN10036","MN11433","MN10036",70.50841724,61.982431532858,15.0103709218178,77.8289688051024
"MN11433/MN10052","MN11433","MN10052",69.45185651,62.932431532858,14.8103709218178,78.9789688051024
"MN11433/MN10061","MN11433","MN10061",78.504011955,63.382431532858,15.3103709218178,81.9789688051024
"MN11433/MN10077","MN11433","MN10077",69.680302075,62.932431532858,14.4603709218178,80.1289688051024
"MN11433/MN10079","MN11433","MN10079",72.421648835,62.232431532858,15.0103709218178,77.3289688051024
"MN11433/MN10095","MN11433","MN10095",73.62098804,62.532431532858,15.0603709218178,79.8289688051024
"MN11433/MN10099","MN11433","MN10099",77.21900566,62.732431532858,14.4103709218178,76.1289688051024
"MN11433/MN10106","MN11433","MN10106",66.79617684,61.482431532858,15.6103709218178,74.6289688051024
"MN11433/MN10110","MN11433","MN10110",74.706104465,63.082431532858,15.1603709218178,79.4789688051024
"MN11433/MN10117","MN11433","MN10117",67.6528477,62.532431532858,15.0103709218178,73.3289688051024
"MN11433/MN10125","MN11433","MN10125",74.163546255,62.532431532858,15.0103709218178,82.6289688051024
"MN11433/MN10159","MN11433","MN10159",72.6215387,62.382431532858,14.3603709218178,80.8289688051024
"MN11433/MN10162","MN11433","MN10162",69.33763373,61.982431532858,14.2603709218178,76.1289688051024
"MN11433/MN10164","MN11433","MN10164",76.448001885,62.432431532858,14.4103709218178,74.6289688051024
"MN11433/MN10177","MN11433","MN10177",76.191000625,61.882431532858,15.0103709218178,75.4789688051024
"MN11433/MN10183","MN11433","MN10183",73.535320955,61.682431532858,14.6603709218178,73.6289688051024
"MN11433/MN10187","MN11433","MN10187",75.220106985,63.232431532858,15.6103709218178,78.3289688051024
"MN11433/MN10190","MN11433","MN10190",68.623741345,62.532431532858,14.9603709218178,77.9789688051024
"MN11433/MN10195","MN11433","MN10195",71.536422275,63.182431532858,15.0603709218178,82.7789688051024
"MN11433/MN10202","MN11433","MN10202",68.052627435,63.182431532858,14.8103709218178,78.4789688051024
"MN11433/MN10205","MN11433","MN10205",70.594084325,62.332431532858,14.8603709218178,83.8289688051024
"MN11433/MN10220","MN11433","MN10220",59.45736312,63.082431532858,14.9103709218178,75.9789688051024
"MN11433/MN10245","MN11433","MN10245",70.594084325,62.232431532858,13.9603709218178,79.8289688051024
"MN11433/MN10279","MN11433","MN10279",76.019666455,61.182431532858,14.5603709218178,74.9789688051024
"MN11433/MN10288","MN11433","MN10288",73.392542475,63.032431532858,14.9103709218178,78.2789688051024
"MN11433/MN10289","MN11433","MN10289",72.907095655,62.532431532858,14.9103709218178,77.4789688051024
"MN11433/MN10292","MN11433","MN10292",71.536422275,63.732431532858,14.7103709218178,77.4789688051024
"MN11433/MN10318","MN11433","MN10318",72.592983005,62.032431532858,15.2603709218178,79.4789688051024
"MN11433/MN10328","MN11433","MN10328",66.79617684,62.582431532858,15.5103709218178,78.4789688051024
"MN11433/MN10336","MN11433","MN10336",73.221208305,62.082431532858,15.8603709218178,77.6289688051024
"MN11433/MN10369","MN11433","MN10369",64.254719945,62.332431532858,15.1603709218178,75.8289688051024
"MN11433/MN10378","MN11433","MN10378",74.534770295,62.182431532858,14.7603709218178,76.4789688051024
"MN11433/MN10382","MN11433","MN10382",67.79562618,62.932431532858,14.7603709218178,75.9789688051024
"MN11433/MN10389","MN11433","MN10389",73.249764,61.732431532858,14.4603709218178,77.1289688051024
"MN11433/MN10412","MN11433","MN10412",71.87909062,62.582431532858,14.7103709218178,77.8289688051024
"MN11433/MN10431","MN11433","MN10431",69.251966645,62.532431532858,15.4603709218178,79.6289688051024
"MN11433/MN09028","MN11433","MN09028",69.45185651,62.332431532858,14.9603709218178,81.8289688051024
"MN11433/MN09136","MN11433","MN09136",71.650645055,62.032431532858,15.5603709218178,74.8289688051024
"MN11433/MN09175","MN11433","MN09175",74.820327245,62.332431532858,15.2603709218178,81.4789688051024
"MN11433/MN09229","MN11433","MN09229",68.509518565,62.182431532858,15.7103709218178,76.9789688051024
"MN11433/MN09245","MN11433","MN09245",74.020767775,62.582431532858,15.5603709218178,81.1289688051024
"MN11433/MN09246","MN11433","MN09246",77.41889553,63.032431532858,14.8603709218178,77.4789688051024
"MN11433/Glenn","MN11433","Glenn",65.254169285,63.632431532858,14.9603709218178,82.1289688051024
"MN11433/Norden","MN11433","Norden",65.396947765,62.382431532858,15.5603709218178,78.4789688051024
"MN11433/Linkert","MN11433","Linkert",62.51282253,61.682431532858,15.6103709218178,73.8289688051024
"MN11433/Oklee","MN11433","Oklee",71.33653241,62.432431532858,15.3603709218178,80.1289688051024
"MN11433/Prosper","MN11433","Prosper",76.53366897,62.082431532858,14.3603709218178,83.4789688051024
"MN11433/MN11029","MN11433","MN11029",69.82308055,62.232431532858,14.7603709218178,77.9789688051024
"MN11433/MN11052","MN11433","MN11052",67.367290745,61.532431532858,15.7103709218178,80.8289688051024
"MN11433/MN11064","MN11433","MN11064",72.82142857,61.332431532858,14.4603709218178,73.6289688051024
"MN11433/MN11101","MN11433","MN11101",71.02241976,63.032431532858,14.6603709218178,75.8289688051024
"MN11433/MN11188","MN11433","MN11188",69.994414725,60.982431532858,15.1603709218178,78.4789688051024
"MN11433/MN11234","MN11433","MN11234",71.650645055,62.032431532858,14.8603709218178,77.8289688051024
"MN11433/MN11315","MN11433","MN11315",62.655601005,60.782431532858,15.6603709218178,76.8289688051024
"MN11433/MN11328","MN11433","MN11328",66.59628697,61.182431532858,15.0103709218178,75.4789688051024
"MN11433/MN11439","MN11433","MN11439",66.65339836,62.682431532858,15.2603709218178,79.9789688051024
"MN11433/MN11469","MN11433","MN11469",72.592983005,61.732431532858,14.3103709218178,76.6289688051024
"MN11433/MN11013","MN11433","MN11013",63.512271865,62.082431532858,15.6603709218178,77.4789688051024
"MN11433/MN11076","MN11433","MN11076",66.253618625,62.032431532858,15.1103709218178,74.1289688051024
"MN11433/MN11174","MN11433","MN11174",73.56387665,62.732431532858,14.4603709218178,76.3289688051024
"MN11433/MN11194","MN11433","MN11194",69.13774386,61.682431532858,15.3603709218178,76.6289688051024
"MN11433/MN11197","MN11433","MN11197",67.08173379,62.432431532858,14.9603709218178,74.3289688051024
"MN11433/MN11252","MN11433","MN11252",71.964757705,61.882431532858,14.3603709218178,75.9789688051024
"MN11433/MN11274","MN11433","MN11274",64.140497165,62.732431532858,14.6103709218178,81.4789688051024
"MN11433/MN11368","MN11433","MN11368",71.82197923,62.182431532858,14.5103709218178,78.4789688051024
"MN11433/MN11404","MN11433","MN11404",73.07842983,62.082431532858,15.2103709218178,79.8289688051024
"MN11433/MN11468","MN11433","MN11468",69.366189425,63.232431532858,15.0603709218178,75.8289688051024
"MN11433/MN11494","MN11433","MN11494",70.65119572,61.732431532858,14.3603709218178,76.9789688051024
"MN11433/MN11495","MN11433","MN11495",74.13499056,62.432431532858,15.2603709218178,80.9789688051024
"MN11433/MN11159","MN11433","MN11159",79.10368156,61.732431532858,14.8603709218178,76.8289688051024
"MN11433/MN11264","MN11433","MN11264",70.594084325,61.232431532858,15.1603709218178,78.1289688051024
"MN11433/MN11506","MN11433","MN11506",74.534770295,61.982431532858,14.9603709218178,79.9789688051024
"MN11433/Albany","MN11433","Albany",78.16134361,61.982431532858,14.4603709218178,80.1289688051024
"MN11433/Briggs","MN11433","Briggs",67.195956575,61.832431532858,15.2603709218178,78.8289688051024
"MN11433/Vantage","MN11433","Vantage",67.76707048,63.082431532858,15.5603709218178,77.9789688051024
"MN11484/MN11490","MN11484","MN11490",80.21735368,62.232431532858,14.7103709218178,80.6289688051024
"MN11484/MN11497","MN11484","MN11497",84.4721523,62.032431532858,14.4603709218178,79.3289688051024
"MN11484/MN10036","MN11484","MN10036",79.78901825,61.782431532858,14.9103709218178,79.3289688051024
"MN11484/MN10052","MN11484","MN10052",78.73245752,62.732431532858,14.7103709218178,80.4789688051024
"MN11484/MN10061","MN11484","MN10061",87.784612965,63.182431532858,15.2103709218178,83.4789688051024
"MN11484/MN10077","MN11484","MN10077",78.960903085,62.732431532858,14.3603709218178,81.6289688051024
"MN11484/MN10079","MN11484","MN10079",81.702249845,62.032431532858,14.9103709218178,78.8289688051024
"MN11484/MN10095","MN11484","MN10095",82.90158905,62.332431532858,14.9603709218178,81.3289688051024
"MN11484/MN10099","MN11484","MN10099",86.49960667,62.532431532858,14.3103709218178,77.6289688051024
"MN11484/MN10106","MN11484","MN10106",76.07677785,61.282431532858,15.5103709218178,76.1289688051024
"MN11484/MN10110","MN11484","MN10110",83.986705475,62.882431532858,15.0603709218178,80.9789688051024
"MN11484/MN10117","MN11484","MN10117",76.93344871,62.332431532858,14.9103709218178,74.8289688051024
"MN11484/MN10125","MN11484","MN10125",83.444147265,62.332431532858,14.9103709218178,84.1289688051024
"MN11484/MN10159","MN11484","MN10159",81.90213971,62.182431532858,14.2603709218178,82.3289688051024
"MN11484/MN10162","MN11484","MN10162",78.61823474,61.782431532858,14.1603709218178,77.6289688051024
"MN11484/MN10164","MN11484","MN10164",85.728602895,62.232431532858,14.3103709218178,76.1289688051024
"MN11484/MN10177","MN11484","MN10177",85.471601635,61.682431532858,14.9103709218178,76.9789688051024
"MN11484/MN10183","MN11484","MN10183",82.815921965,61.482431532858,14.5603709218178,75.1289688051024
"MN11484/MN10187","MN11484","MN10187",84.500707995,63.032431532858,15.5103709218178,79.8289688051024
"MN11484/MN10190","MN11484","MN10190",77.904342355,62.332431532858,14.8603709218178,79.4789688051024
"MN11484/MN10195","MN11484","MN10195",80.817023285,62.982431532858,14.9603709218178,84.2789688051024
"MN11484/MN10202","MN11484","MN10202",77.333228445,62.982431532858,14.7103709218178,79.9789688051024
"MN11484/MN10205","MN11484","MN10205",79.874685335,62.132431532858,14.7603709218178,85.3289688051024
"MN11484/MN10220","MN11484","MN10220",68.73796413,62.882431532858,14.8103709218178,77.4789688051024
"MN11484/MN10245","MN11484","MN10245",79.874685335,62.032431532858,13.8603709218178,81.3289688051024
"MN11484/MN10279","MN11484","MN10279",85.300267465,60.982431532858,14.4603709218178,76.4789688051024
"MN11484/MN10288","MN11484","MN10288",82.673143485,62.832431532858,14.8103709218178,79.7789688051024
"MN11484/MN10289","MN11484","MN10289",82.187696665,62.332431532858,14.8103709218178,78.9789688051024
"MN11484/MN10292","MN11484","MN10292",80.817023285,63.532431532858,14.6103709218178,78.9789688051024
"MN11484/MN10318","MN11484","MN10318",81.873584015,61.832431532858,15.1603709218178,80.9789688051024
"MN11484/MN10328","MN11484","MN10328",76.07677785,62.382431532858,15.4103709218178,79.9789688051024
"MN11484/MN10336","MN11484","MN10336",82.501809315,61.882431532858,15.7603709218178,79.1289688051024
"MN11484/MN10369","MN11484","MN10369",73.535320955,62.132431532858,15.0603709218178,77.3289688051024
"MN11484/MN10378","MN11484","MN10378",83.815371305,61.982431532858,14.6603709218178,77.9789688051024
"MN11484/MN10382","MN11484","MN10382",77.07622719,62.732431532858,14.6603709218178,77.4789688051024
"MN11484/MN10389","MN11484","MN10389",82.53036501,61.532431532858,14.3603709218178,78.6289688051024
"MN11484/MN10412","MN11484","MN10412",81.15969163,62.382431532858,14.6103709218178,79.3289688051024
"MN11484/MN10431","MN11484","MN10431",78.532567655,62.332431532858,15.3603709218178,81.1289688051024
"MN11484/MN09028","MN11484","MN09028",78.73245752,62.132431532858,14.8603709218178,83.3289688051024
"MN11484/MN09136","MN11484","MN09136",80.931246065,61.832431532858,15.4603709218178,76.3289688051024
"MN11484/MN09175","MN11484","MN09175",84.100928255,62.132431532858,15.1603709218178,82.9789688051024
"MN11484/MN09229","MN11484","MN09229",77.790119575,61.982431532858,15.6103709218178,78.4789688051024
"MN11484/MN09245","MN11484","MN09245",83.301368785,62.382431532858,15.4603709218178,82.6289688051024
"MN11484/MN09246","MN11484","MN09246",86.69949654,62.832431532858,14.7603709218178,78.9789688051024
"MN11484/Glenn","MN11484","Glenn",74.534770295,63.432431532858,14.8603709218178,83.6289688051024
"MN11484/Norden","MN11484","Norden",74.677548775,62.182431532858,15.4603709218178,79.9789688051024
"MN11484/Linkert","MN11484","Linkert",71.79342354,61.482431532858,15.5103709218178,75.3289688051024
"MN11484/Oklee","MN11484","Oklee",80.61713342,62.232431532858,15.2603709218178,81.6289688051024
"MN11484/Prosper","MN11484","Prosper",85.81426998,61.882431532858,14.2603709218178,84.9789688051024
"MN11484/MN11029","MN11484","MN11029",79.10368156,62.032431532858,14.6603709218178,79.4789688051024
"MN11484/MN11052","MN11484","MN11052",76.647891755,61.332431532858,15.6103709218178,82.3289688051024
"MN11484/MN11064","MN11484","MN11064",82.10202958,61.132431532858,14.3603709218178,75.1289688051024
"MN11484/MN11101","MN11484","MN11101",80.30302077,62.832431532858,14.5603709218178,77.3289688051024
"MN11484/MN11188","MN11484","MN11188",79.275015735,60.782431532858,15.0603709218178,79.9789688051024
"MN11484/MN11234","MN11484","MN11234",80.931246065,61.832431532858,14.7603709218178,79.3289688051024
"MN11484/MN11315","MN11484","MN11315",71.936202015,60.582431532858,15.5603709218178,78.3289688051024
"MN11484/MN11328","MN11484","MN11328",75.87688798,60.982431532858,14.9103709218178,76.9789688051024
"MN11484/MN11439","MN11484","MN11439",75.93399937,62.482431532858,15.1603709218178,81.4789688051024
"MN11484/MN11469","MN11484","MN11469",81.873584015,61.532431532858,14.2103709218178,78.1289688051024
"MN11484/MN11013","MN11484","MN11013",72.792872875,61.882431532858,15.5603709218178,78.9789688051024
"MN11484/MN11076","MN11484","MN11076",75.534219635,61.832431532858,15.0103709218178,75.6289688051024
"MN11484/MN11174","MN11484","MN11174",82.84447766,62.532431532858,14.3603709218178,77.8289688051024
"MN11484/MN11194","MN11484","MN11194",78.41834487,61.482431532858,15.2603709218178,78.1289688051024
"MN11484/MN11197","MN11484","MN11197",76.3623348,62.232431532858,14.8603709218178,75.8289688051024
"MN11484/MN11252","MN11484","MN11252",81.245358715,61.682431532858,14.2603709218178,77.4789688051024
"MN11484/MN11274","MN11484","MN11274",73.421098175,62.532431532858,14.5103709218178,82.9789688051024
"MN11484/MN11368","MN11484","MN11368",81.10258024,61.982431532858,14.4103709218178,79.9789688051024
"MN11484/MN11404","MN11484","MN11404",82.35903084,61.882431532858,15.1103709218178,81.3289688051024
"MN11484/MN11468","MN11484","MN11468",78.646790435,63.032431532858,14.9603709218178,77.3289688051024
"MN11484/MN11494","MN11484","MN11494",79.93179673,61.532431532858,14.2603709218178,78.4789688051024
"MN11484/MN11495","MN11484","MN11495",83.41559157,62.232431532858,15.1603709218178,82.4789688051024
"MN11484/MN11159","MN11484","MN11159",88.38428257,61.532431532858,14.7603709218178,78.3289688051024
"MN11484/MN11264","MN11484","MN11264",79.874685335,61.032431532858,15.0603709218178,79.6289688051024
"MN11484/MN11506","MN11484","MN11506",83.815371305,61.782431532858,14.8603709218178,81.4789688051024
"MN11484/Albany","MN11484","Albany",87.44194462,61.782431532858,14.3603709218178,81.6289688051024
"MN11484/Briggs","MN11484","Briggs",76.476557585,61.632431532858,15.1603709218178,80.3289688051024
"MN11484/Vantage","MN11484","Vantage",77.04767149,62.882431532858,15.4603709218178,79.4789688051024
"MN11490/MN11497","MN11490","MN11497",84.32937382,62.982431532858,14.1603709218178,79.6289688051024
